Timestamp;City;Gender;Age;Field_of_Study;Years_Batch;Question_6;Question_7;Question_8;TS1;TS2;TS3;TS4;TS5;TS6;TS7;PS8;PS9;PS10;PS11;CS12;CS13;CS14;CS15;CS16;DS17;DS18;DS19;DS20;IS21;IS22;IS23;IS24;IS25;COS26;COS27;COS28;Technological_Skill_AverageScore;Personal_Security_Skill_AverageScore;Critical_Skill_AverageScore;Device_Security_Skill_AverageScore;Informational_Skill_AverageScore;Communication_Skill_AverageScore;Digital_Literacy_TotalScore_exclude_item28
6/15/2023;Nganjuk;Female;19;Nursing;2022;Yes;Yes;No;3;5;5;5;5;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;4;4;4;2;4,28571428571429;4;4;4;3,2;4;106
6/15/2023;Surabaya;Female;19;Development Economics;2022;Yes;Yes;No;5;5;5;2;5;5;5;5;5;5;5;5;5;5;5;5;3;3;5;5;5;5;5;5;5;5;5;3;4,57142857142857;5;5;4;5;5;128
6/15/2023;Kediri;Female;19;Veterinary Medicine;2022;No;Yes;No;5;5;5;5;4;4;3;3;4;5;5;5;5;4;3;5;3;3;4;2;4;3;3;2;4;4;5;4;4,42857142857143;4,25;4,4;3;3,2;4,5;107
6/15/2023;Bangkalan;Female;19;Industrial Engineering;2022;Yes;Yes;Yes;4;5;4;5;3;5;3;5;5;5;3;5;5;4;4;2;3;3;4;4;5;2;4;4;3;2;4;4;4,14285714285714;4,5;4;3,5;3,6;3;105
6/15/2023;Surabaya;Female;18;Nursing;2022;Yes;Yes;No;5;5;4;4;4;2;4;3;3;4;4;4;4;4;4;4;4;3;4;3;4;3;3;3;3;3;4;1;4;3,5;4;3,5;3,2;3,5;99
6/15/2023;Nganjuk;Female;21;Indonesian Literature;2022;Yes;Yes;No;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;3;5;5;4;5;5;4;4;4;2;5;1;4,85714285714286;5;5;4,25;4,4;3,5;125
6/15/2023;Sidoarjo;Female;19;Islamic Economics;2022;Yes;Yes;No;3;4;4;4;3;3;3;4;4;4;4;4;4;4;3;4;3;2;4;3;5;3;2;3;3;3;4;4;3,42857142857143;4;3,8;3;3,2;3,5;94
6/15/2023;Surabaya;Female;19;Veterinary Medicine;2022;Yes;Yes;No;5;5;5;5;5;4;3;5;5;5;5;5;4;5;5;5;5;4;5;5;3;3;4;4;3;3;5;1;4,57142857142857;5;4,8;4,75;3,4;4;120
6/15/2023;Pandeglang;Female;20;Nanotechnology Engineering;2022;Yes;Yes;No;5;5;4;4;4;4;3;4;4;4;4;4;4;3;4;4;3;3;4;3;4;2;3;4;4;4;4;3;4,14285714285714;4;3,8;3,25;3,4;4;102
6/15/2023;Surabaya;Female;19;Informatics Engineering;2022;Yes;Yes;No;5;5;5;2;5;4;4;4;5;5;5;4;4;4;4;4;2;3;5;3;3;3;4;4;5;5;5;3;4,28571428571429;4,75;4;3,25;3,8;5;111
6/15/2023;Jakarta;Female;19;Robotics and Artificial Intelligence Engineering;2022;Yes;Yes;Yes;4;4;4;4;4;4;3;3;4;4;4;4;4;3;4;3;3;3;3;3;3;3;3;3;3;4;3;3;3,85714285714286;3,75;3,6;3;3;3,5;94
6/15/2023;Tuban;Female;19;Occupational Health and Safety;2022;Yes;Yes;No;4;4;3;4;4;3;2;3;4;4;4;4;4;4;3;4;3;3;4;3;3;3;4;4;4;4;4;2;3,42857142857143;3,75;3,8;3,25;3,6;4;97
6/15/2023;Tanjungpinang;Male;18;Veterinary Medicine;2022;Yes;Yes;No;5;5;5;5;5;5;5;4;5;5;5;5;5;4;5;5;5;5;5;4;5;4;3;4;4;4;4;3;5;4,75;4,8;4,75;4;4;125
6/15/2023;Surabaya;Female;19;Accounting;2022;Yes;Yes;No;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;3;3;4;4;3;3;3;3;3;4;5;3;3;3;3,6;3,5;3;4,5;89
6/15/2023;Jombang;Female;20;Occupational Health and Safety;2022;Yes;Yes;No;4;5;4;3;4;4;3;5;5;4;5;4;4;3;4;5;3;3;4;3;3;3;3;3;4;3;4;1;3,85714285714286;4,75;4;3,25;3,2;3,5;102
6/15/2023;Tangerang;Male;19;Public Health;2022;Yes;Yes;No;5;5;5;3;4;4;4;4;4;4;4;4;3;4;4;2;4;4;4;3;3;3;4;4;4;3;4;2;4,28571428571429;4;3,4;3,75;3,6;3,5;103
6/15/2023;Bekasi;Female;20;English Literature;2022;Yes;Yes;No;3;4;4;4;2;3;4;3;4;5;5;3;3;3;4;3;3;3;4;3;3;4;2;3;3;4;2;1;3,42857142857143;4,25;3,2;3,25;3;3;91
6/15/2023;Surabaya;Male;19;International Relations;2023;Yes;Yes;No;5;5;5;5;4;4;4;5;5;5;5;3;4;4;4;3;4;4;4;4;3;2;2;3;3;4;4;2;4,57142857142857;5;3,6;4;2,6;4;107
6/15/2023;Surabaya;Female;18;English Literature;2022;No;Yes;No;4;5;4;4;3;3;3;3;5;4;4;4;4;3;4;3;3;2;3;2;3;2;2;4;3;4;3;3;3,71428571428571;4;3,6;2,5;2,8;3,5;91
6/15/2023;Surabaya;Female;18;Politics;2022;Yes;Yes;No;3;4;4;5;2;4;4;4;4;3;5;4;4;4;5;4;2;2;3;2;2;2;4;4;4;4;4;3;3,71428571428571;4;4,2;2,25;3,2;4;96
6/15/2023;Jombang;Female;19;Traditional Medicine;2022;Yes;Yes;Yes;3;3;3;4;3;3;2;2;4;3;3;3;3;2;2;3;4;2;3;1;3;3;3;4;3;3;3;4;3;3;2,6;2,5;3,2;3;78
6/15/2023;Madiun;Female;20;Veterinary Medicine;2022;Yes;Yes;No;3;4;4;3;4;4;4;4;4;4;5;4;4;3;4;4;3;4;4;2;2;3;2;2;2;4;5;1;3,71428571428571;4,25;3,8;3,25;2,2;4,5;95
6/15/2023;Kupang;Female;18;Medical Laboratory Technology;2022;Yes;Yes;No;3;3;3;3;4;3;3;3;3;3;4;3;3;3;3;2;3;3;3;3;5;4;4;3;3;3;4;4;3,14285714285714;3,25;2,8;3;3,8;3,5;87
6/15/2023;Situbondo;Female;19;Public Health;2022;Yes;Yes;No;5;5;5;5;5;5;3;4;5;5;5;5;5;5;5;3;5;4;5;4;4;4;5;5;4;3;5;4;4,71428571428571;4,75;4,6;4,5;4,4;4;123
6/15/2023;Sidoarjo;Female;19;Pharmacy;2022;Yes;Yes;No;4;4;4;4;4;5;4;4;4;5;4;4;4;4;4;4;4;4;4;3;4;3;4;4;4;2;4;3;4,14285714285714;4,25;4;3,75;3,8;3;106
6/15/2023;Surabaya;Female;20;Communication;2022;No;Yes;No;5;5;5;5;5;5;5;5;5;5;5;4;5;4;4;4;5;5;5;5;3;4;4;3;4;5;5;2;5;5;4,2;5;3,6;5;124
6/15/2023;Blitar;Male;19;Biomedical Engineering;2022;No;Yes;No;4;4;3;3;4;4;3;3;4;4;4;3;4;4;4;4;4;4;4;4;2;2;2;3;2;3;3;2;3,57142857142857;3,75;3,8;4;2,2;3;92
6/15/2023;Pamekasan;Male;21;Islamic Economics;2022;Yes;Yes;No;5;5;5;5;5;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;5;5;1;4,71428571428571;5;5;5;4,2;5;129
6/15/2023;Manado;Female;18;Mathematics;2022;Yes;Yes;No;3;5;5;3;3;3;1;5;5;5;5;5;5;5;4;5;4;3;5;5;1;1;1;1;1;5;5;1;3,28571428571429;5;4,8;4,25;1;5;99
6/15/2023;Surabaya;Female;19;Biomedical Engineering;2022;Yes;Yes;No;4;4;4;3;3;4;3;2;4;4;4;4;3;3;3;3;4;4;4;3;4;3;4;3;3;3;3;4;3,57142857142857;3,5;3,2;3,75;3,4;3;93
6/15/2023;Batam;Male;19;Biomedical Engineering;2022;Yes;Yes;No;5;4;4;3;4;3;4;4;5;5;4;4;4;5;4;3;4;4;3;5;4;3;2;3;4;3;4;3;3,85714285714286;4,5;4;4;3,2;3,5;104
6/15/2023;Surabaya;Male;18;Politics;2022;Yes;Yes;No;4;4;4;5;3;4;4;4;5;4;4;5;4;4;4;3;3;3;4;4;2;2;3;4;4;5;4;2;4;4,25;4;3,5;3;4,5;103
6/15/2023;Nganjuk;Female;20;Fishery Product Technology;2022;Yes;Yes;No;5;5;4;5;4;3;2;4;4;4;5;5;5;4;4;3;5;4;2;4;4;3;4;3;4;4;4;2;4;4,25;4,2;3,75;3,6;4;107
6/15/2023;Madiun;Female;19;Tourism;2022;Yes;Yes;No;5;5;5;3;3;3;3;4;5;5;5;4;4;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3,85714285714286;4,75;3,4;3,25;3;3;97
6/15/2023;Blitar;Female;20;Nursing;2022;Yes;Yes;No;3;4;4;3;3;4;3;3;4;4;5;3;3;3;3;2;2;2;3;2;3;3;3;4;3;3;4;4;3,42857142857143;4;2,8;2,25;3,2;3,5;86
6/15/2023;Bekasi;Female;19;Islamic Economics;2022;Yes;Yes;Yes;4;4;4;4;3;3;2;4;4;4;4;4;4;4;4;3;4;2;3;3;3;4;3;3;4;4;4;3;3,42857142857143;4;3,8;3;3,4;4;96
6/15/2023;Blitar;Female;19;Aquaculture;2022;Yes;Yes;No;3;5;5;5;4;5;4;5;5;5;5;5;5;5;5;5;4;5;5;5;2;2;3;3;3;4;5;2;4,42857142857143;5;5;4,75;2,6;4,5;117
6/15/2023;Sidoarjo;Female;19;Public Health;2022;No;Yes;No;3;5;4;4;5;2;2;2;5;4;5;3;3;3;4;2;3;2;4;1;4;3;3;4;4;5;5;4;3,57142857142857;4;3;2,5;3,6;5;94
6/15/2023;Bekasi;Female;18;Nanotechnology Engineering;2022;Yes;Yes;No;5;4;4;4;3;5;2;3;5;4;5;5;4;4;4;3;4;4;4;3;4;1;5;4;5;5;4;1;3,85714285714286;4,25;4;3,75;3,8;4,5;107
6/15/2023;Wonogiri;Female;18;Taxation;2022;Yes;Yes;No;4;5;5;5;5;3;4;5;4;4;4;4;5;4;5;3;4;5;5;5;4;4;4;3;4;3;5;1;4,42857142857143;4,25;4,2;4,75;3,8;4;115
6/15/2023;Jombang;Female;18;Nanotechnology Engineering;2022;No;Yes;No;4;4;3;4;4;3;3;4;4;4;4;4;4;3;3;2;3;2;2;3;2;3;4;4;4;4;4;4;3,57142857142857;4;3,2;2,5;3,4;4;92
6/15/2023;Surabaya;Female;18;Mathematics;2023;Yes;Yes;No;5;5;5;5;4;5;4;5;5;4;5;5;5;5;4;4;5;5;5;4;5;5;5;5;5;1;5;3;4,71428571428571;4,75;4,6;4,75;5;3;125
6/15/2023;Lamongan;Female;20;History;2022;No;Yes;No;4;4;4;4;4;2;1;4;5;4;5;3;2;2;2;2;2;2;2;3;4;2;4;2;4;4;4;2;3,28571428571429;4,5;2,2;2,25;3,2;4;85
6/15/2023;Surabaya;Female;19;History;2022;No;Yes;No;4;4;4;4;4;2;1;4;4;4;5;3;2;2;2;2;2;2;2;3;4;2;4;2;4;4;5;2;3,28571428571429;4,25;2,2;2,25;3,2;4,5;85
6/15/2023;Banjarmasin;Female;18;Physics;2022;Yes;Yes;No;4;4;4;3;3;4;3;5;1;4;4;5;5;5;5;5;4;3;5;3;3;3;4;3;4;3;4;3;3,57142857142857;3,5;5;3,75;3,4;3,5;103
6/15/2023;Trenggalek;Female;20;Taxation;2022;Yes;Yes;No;5;5;4;5;5;3;4;5;2;5;5;4;4;4;5;4;4;4;5;3;4;3;3;3;3;5;4;2;4,42857142857143;4,25;4,2;4;3,2;4,5;110
6/15/2023;Gresik;Male;18;Nanotechnology Engineering;2022;Yes;Yes;Yes;5;5;5;5;5;5;5;4;4;5;3;5;5;5;5;5;3;4;5;5;3;2;2;2;1;5;5;3;5;4;5;4,25;2;5;113
6/15/2023;Sidoarjo;Female;19;Communication;2022;Yes;Yes;No;5;5;5;4;5;5;3;5;4;4;5;5;5;4;4;4;4;3;5;3;4;3;4;5;5;2;5;3;4,57142857142857;4,5;4,4;3,75;4,2;3,5;115
6/15/2023;Surabaya;Female;18;Banking and Finance;2022;Yes;Yes;No;4;4;4;4;3;4;4;2;4;4;4;4;4;4;3;4;4;4;4;4;2;2;2;3;3;3;3;3;3,85714285714286;3,5;3,8;4;2,4;3;94
6/15/2023;Kediri;Female;18;Midwifery;2022;Yes;Yes;Yes;5;5;5;5;5;5;5;5;5;5;5;5;4;4;5;5;5;5;5;5;5;5;5;5;3;5;5;1;5;5;4,6;5;4,6;5;131
6/15/2023;Bojonegoro;Female;20;Islamic Economics;2022;Yes;Yes;No;5;5;5;5;5;3;2;3;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;2;4;4;2;4,28571428571429;4;4;4;2,8;4;104
6/15/2023;Surabaya;Female;20;Fishery Product Technology;2022;Yes;Yes;No;4;4;4;4;4;3;3;3;4;3;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;3,71428571428571;3,5;3,4;3;3;3,5;91
6/15/2023;Surabaya;Male;19;Law;2022;Yes;Yes;No;3;4;4;3;4;4;3;3;4;3;4;4;4;3;4;4;4;2;3;2;3;2;3;3;4;3;3;2;3,57142857142857;3,5;3,8;2,75;3;3;90
6/15/2023;Surabaya;Female;19;Traditional Medicine;2022;Yes;Yes;No;4;5;3;4;2;5;3;4;4;4;4;4;4;3;4;4;4;2;4;2;4;3;4;4;4;3;4;4;3,71428571428571;4;3,8;3;3,8;3,5;99
6/15/2023;Sijunjung;Male;18;Statistics;2022;Yes;Yes;No;4;5;4;4;4;4;2;4;4;4;4;5;4;3;3;4;3;3;4;3;2;2;2;2;3;5;4;2;3,85714285714286;4;3,8;3,25;2,2;4,5;95
6/15/2023;Surabaya;Male;20;Instrumentation and Control Engineering Technology;2022;Yes;Yes;No;4;5;5;5;5;1;4;5;5;5;4;4;4;5;4;5;5;5;5;4;4;3;3;5;2;4;5;2;4,14285714285714;4,75;4,4;4,75;3,4;4,5;115
6/15/2023;Kediri;Female;19;Nanotechnology Engineering;2022;Yes;Yes;No;3;4;3;3;5;4;3;3;4;5;5;3;4;3;3;2;3;3;5;3;3;3;3;4;3;3;3;3;3,57142857142857;4,25;3;3,5;3,2;3;93
6/15/2023;Mojokerto;Male;19;Aquaculture;2022;Yes;Yes;No;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;2;4;2;2;4;4;2;4;4;4;4;2,4;4;100
6/15/2023;Bekasi;Male;19;Accounting;2022;Yes;Yes;No;5;4;4;5;5;5;5;5;5;5;5;4;4;4;4;3;5;4;4;5;4;2;4;4;4;4;5;3;4,71428571428571;5;3,8;4,5;3,6;4,5;117
6/15/2023;Sidoarjo;Female;19;Statistics;2022;No;Yes;No;5;5;5;5;5;3;4;4;5;5;5;5;4;4;4;3;4;4;4;3;4;2;2;2;2;4;4;2;4,57142857142857;4,75;4;3,75;2,4;4;106
6/15/2023;Sidoarjo;Male;21;Tourism;2022;Yes;Yes;No;5;4;3;2;4;2;4;4;2;4;3;4;4;4;5;4;3;2;5;3;1;2;2;2;4;4;4;1;3,42857142857143;3,25;4,2;3,25;2,2;4;90
6/15/2023;Madiun;Female;18;Public Health;2022;Yes;Yes;No;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;1;5;4;5;5;5;5;3;4,85714285714286;5;5;5;4;5;129
6/15/2023;Sidoarjo;Male;19;Information Systems;2022;Yes;Yes;No;5;5;5;5;5;5;3;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;3;3;4;3;5;1;4,71428571428571;5;5;5;3,8;4;125
6/15/2023;Tuban;Female;19;Veterinary Medicine;2022;Yes;Yes;No;4;5;5;4;5;4;4;5;5;5;5;5;4;3;4;4;3;3;3;4;4;3;4;5;2;3;4;4;4,42857142857143;5;4;3,25;3,6;3,5;109
6/15/2023;Surabaya;Male;19;Fishery Product Technology;2022;Yes;Yes;No;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;81
6/15/2023;Jombang;Female;19;Development Economics;2022;Yes;Yes;No;4;5;4;3;4;4;2;2;4;3;5;4;4;2;4;2;3;2;4;1;2;1;4;4;4;4;4;4;3,71428571428571;3,5;3,2;2,5;3;4;89
6/15/2023;Sidoarjo;Female;21;Digital Office Management;2022;Yes;Yes;No;3;4;4;3;3;3;3;4;4;3;4;4;4;3;3;4;4;4;3;3;3;3;4;4;3;3;4;3;3,28571428571429;3,75;3,6;3,5;3,4;3,5;94
6/15/2023;Surabaya;Female;19;Aquaculture;2022;Yes;Yes;No;4;5;4;5;4;1;4;4;4;4;4;4;4;4;4;5;2;3;4;4;4;3;2;3;3;4;4;1;3,85714285714286;4;4,2;3,25;3;4;100
6/15/2023;Surabaya;Male;20;Communication;2022;Yes;Yes;No;4;5;5;5;5;4;2;5;4;5;4;4;5;3;4;4;3;3;4;3;3;2;2;2;2;5;5;3;4,28571428571429;4,5;4;3,25;2,2;5;102
6/15/2023;Yogyakarta;Female;19;Nursing;2022;Yes;Yes;No;5;5;5;5;5;4;4;5;5;5;5;5;5;4;5;4;4;4;4;4;4;3;4;4;3;4;5;3;4,71428571428571;5;4,6;4;3,6;4,5;119
6/15/2023;Depok;Female;18;Law;2022;Yes;Yes;No;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;2;3;2;3;4;4;3;4;4;4;4;2,4;4;100
6/15/2023;Surabaya;Female;19;Nursing;2022;Yes;Yes;No;4;4;4;4;5;3;4;4;4;4;4;5;4;4;4;3;4;4;4;4;4;4;3;4;4;3;4;3;4;4;4;4;3,8;3,5;106
6/15/2023;Surabaya;Female;19;Industrial Engineering;2022;No;Yes;No;3;3;3;4;4;5;3;4;5;5;4;3;3;3;4;3;4;4;4;3;3;3;4;4;3;4;4;3;3,57142857142857;4,5;3,2;3,75;3,4;4;99
6/15/2023;Jombang;Female;19;Nursing;2022;Yes;Yes;No;4;5;4;2;4;4;4;4;4;5;5;3;3;4;4;3;3;3;4;2;4;3;4;4;4;3;4;3;3,85714285714286;4,5;3,4;3;3,8;3,5;100
6/15/2023;Bekasi;Female;19;Law;2022;Yes;Yes;Yes;5;5;5;5;5;4;4;4;5;5;5;5;5;5;3;4;3;3;5;4;4;2;4;4;3;4;5;1;4,71428571428571;4,75;4,4;3,75;3,4;4,5;115
6/15/2023;Bekasi;Male;19;Dentistry;2022;Yes;Yes;No;4;4;4;3;4;3;2;4;4;4;5;4;4;3;5;4;4;4;4;4;3;2;3;3;3;4;4;2;3,42857142857143;4,25;4;4;2,8;4;99
6/15/2023;Nganjuk;Female;19;Mathematics;2022;No;Yes;No;4;3;3;3;3;4;3;3;4;4;4;3;4;3;3;3;3;3;3;3;4;3;3;4;3;4;3;3;3,28571428571429;3,75;3,2;3;3,4;3,5;90
6/15/2023;Sidoarjo;Male;19;Accounting;2022;Yes;Yes;No;5;5;5;5;5;3;4;4;5;5;5;5;4;3;5;5;3;5;5;5;3;1;2;2;2;3;5;3;4,57142857142857;4,75;4,4;4,5;2;4;109
6/15/2023;Kediri;Female;19;Environmental Engineering;2022;Yes;Yes;No;4;4;4;3;4;4;4;4;4;4;4;4;4;2;3;3;3;3;4;2;4;3;4;4;4;3;4;4;3,85714285714286;4;3,2;3;3,8;3,5;97
6/15/2023;Bontang;Female;19;Nursing;2022;Yes;Yes;No;4;4;4;4;4;3;3;3;3;4;4;4;4;3;4;4;3;3;4;4;3;3;3;3;3;3;4;3;3,71428571428571;3,5;3,8;3,5;3;3,5;95
6/15/2023;Sidoarjo;Female;18;Veterinary Medicine;2022;Yes;Yes;No;5;5;5;5;3;4;4;4;4;5;5;5;4;3;4;5;5;4;5;3;2;2;2;4;5;3;4;1;4,42857142857143;4,5;4,2;4,25;3;3,5;109
6/15/2023;Blitar;Female;19;Public Health;2022;Yes;Yes;Yes;4;4;4;3;4;5;4;3;4;4;5;4;4;4;4;3;3;3;4;4;2;3;2;3;3;3;4;3;4;4;3,8;3,5;2,6;3,5;97
6/15/2023;Surabaya;Male;21;English Literature;2019;Yes;Yes;No;5;5;5;5;5;1;4;5;4;4;5;4;4;4;4;3;3;4;5;4;3;4;2;3;4;4;5;4;4,28571428571429;4,5;3,8;4;3,2;4,5;108
6/15/2023;Gresik;Female;19;Medical Laboratory Technology;2022;Yes;Yes;No;4;5;5;4;4;4;3;5;5;5;5;4;3;4;4;3;4;4;4;3;4;4;4;4;4;4;4;4;4,14285714285714;5;3,6;3,75;4;4;110
6/15/2023;Semarang;Female;19;Veterinary Medicine;2022;Yes;Yes;No;5;5;5;5;5;4;3;4;5;5;5;5;4;4;5;4;5;4;5;5;4;3;3;4;4;5;5;3;4,57142857142857;4,75;4,4;4,75;3,6;5;120
6/15/2023;Sidoarjo;Female;19;Public Health;2022;Yes;Yes;Yes;4;5;5;4;4;3;2;4;4;4;4;4;3;3;4;4;4;3;4;4;3;3;2;3;2;4;4;2;3,85714285714286;4;3,6;3,75;2,6;4;97
6/15/2023;Blitar;Female;19;Fishery Product Technology;2022;Yes;Yes;No;4;3;4;3;4;2;2;3;4;4;4;4;4;3;3;3;3;3;4;3;3;2;2;3;3;3;4;4;3,14285714285714;3,75;3,4;3,25;2,6;3,5;87
6/15/2023;Sidoarjo;Male;19;Fishery Product Technology;2022;Yes;Yes;No;5;5;4;4;5;4;4;5;3;5;5;5;4;4;4;3;4;4;5;4;4;3;5;5;5;2;4;3;4,42857142857143;4,5;4;4,25;4,4;3;114
6/15/2023;Surakarta;Female;19;Occupational Health and Safety;2022;Yes;Yes;Yes;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3,28571428571429;3;3;3;3;3;83
6/15/2023;Jombang;Male;19;Fishery Product Technology;2022;Yes;Yes;No;4;4;4;3;4;3;3;4;4;4;4;5;4;4;4;4;4;4;3;4;3;3;4;4;4;4;2;3;3,57142857142857;4;4,2;3,75;3,6;3;101
6/15/2023;Madiun;Female;19;Accounting;2022;Yes;Yes;No;4;5;5;5;5;4;3;4;5;4;4;4;4;4;4;4;4;4;5;3;4;3;4;3;4;2;4;4;4,42857142857143;4,25;4;4;3,6;3;108
6/15/2023;Malang;Female;19;Library Science;2022;Yes;Yes;No;5;4;4;4;4;3;4;4;5;5;5;5;5;5;5;5;4;5;5;5;1;4;4;5;5;4;5;4;4;4,75;5;4,75;3,8;4,5;119
6/15/2023;Sidoarjo;Male;19;Accounting;2022;Yes;Yes;No;5;5;5;5;5;5;1;5;1;5;5;5;5;5;5;1;1;5;5;1;1;1;1;5;1;5;5;5;4,42857142857143;4;4,2;3;1,8;5;99
6/15/2023;Bojonegoro;Male;20;Fishery Product Technology;2022;Yes;Yes;No;4;4;4;3;5;4;4;4;4;4;5;4;4;4;4;3;4;4;4;4;5;5;5;3;4;2;3;3;4;4,25;3,8;4;4,4;2,5;107
6/15/2023;Surabaya;Female;21;Biology;2022;Yes;Yes;No;5;5;5;5;5;5;1;2;5;5;5;5;5;4;5;5;4;4;5;3;5;3;2;3;3;5;5;3;4,42857142857143;4,25;4,8;4;3,2;5;114
6/15/2023;Surabaya;Female;18;Accounting;2022;Yes;Yes;No;5;5;5;4;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;5;4;4;4;5;3;5;4;4,71428571428571;5;5;4,5;4,4;4;126
6/15/2023;Ngawi;Male;19;Instrumentation and Control Engineering Technology;2022;Yes;Yes;No;5;5;5;5;5;4;2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;5;5;5;5;5;1;4,42857142857143;5;5;5;4,6;5;129
6/15/2023;Belitung;Female;19;Aquaculture;2022;Yes;Yes;No;5;5;4;4;4;4;3;4;5;5;5;4;3;4;4;4;3;3;4;4;4;2;4;3;2;4;4;1;4,14285714285714;4,75;3,8;3,5;3;4;104
6/15/2023;Gresik;Female;19;Islamic Economics;2022;Yes;Yes;No;4;5;5;4;4;4;3;4;4;4;4;4;3;4;4;4;3;3;4;4;4;2;4;3;2;4;4;2;4,14285714285714;4;3,8;3,5;3;4;101
6/15/2023;Bontang;Female;19;Public Health;2022;Yes;Yes;No;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;4;3;4;3;2;3;4;3;4;2;4;4;3,8;3,5;3,2;3,5;100
6/15/2023;Surabaya;Female;19;Veterinary Medicine;2022;Yes;Yes;No;5;5;4;3;3;4;4;4;4;5;5;4;4;4;4;3;3;3;5;4;3;3;2;4;3;3;4;2;4;4,5;3,8;3,75;3;3,5;102
6/15/2023;Surabaya;Male;19;Law;2022;Yes;Yes;No;5;5;5;5;3;2;1;4;4;4;4;5;4;5;4;5;4;4;4;4;2;2;2;2;2;4;4;2;3,71428571428571;4;4,6;4;2;4;99
6/15/2023;Gresik;Female;19;Information Systems;2022;Yes;Yes;No;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;2;5;1;5;5;4,8;5;5;3,5;131
6/15/2023;Tangerang;Female;19;Dentistry;2022;Yes;Yes;No;4;4;4;4;4;2;2;4;4;4;4;4;4;4;4;4;4;4;4;4;2;2;2;2;2;4;4;3;3,42857142857143;4;4;4;2;4;94
6/15/2023;Ponorogo;Female;19;Accounting;2022;Yes;Yes;No;4;5;5;5;5;4;5;5;5;5;5;5;5;5;4;5;4;4;5;2;5;4;2;3;4;5;4;1;4,71428571428571;5;4,8;3,75;3,6;4,5;119
6/15/2023;Banyuwangi;Male;18;Fishery Product Technology;2022;No;Yes;No;5;5;5;5;5;5;2;5;5;5;5;4;4;4;5;3;4;4;4;4;3;3;3;3;3;2;5;2;4,57142857142857;5;4;4;3;3,5;110
6/15/2023;Sidoarjo;Female;19;Fishery Product Technology;2022;Yes;Yes;No;5;5;5;3;5;5;5;5;5;5;5;5;5;3;5;3;4;4;5;3;4;3;3;4;4;3;5;1;4,71428571428571;5;4,2;4;3,6;4;116
6/15/2023;Jombang;Female;19;History;2022;Yes;Yes;No;4;4;4;4;4;3;2;4;4;4;4;4;4;4;4;4;4;4;4;4;2;3;2;2;2;4;4;2;3,57142857142857;4;4;4;2,2;4;96
6/15/2023;Surabaya;Male;19;Medicine;2022;Yes;Yes;No;5;5;5;5;5;4;4;5;5;5;5;5;5;5;5;5;4;4;4;3;4;3;3;4;4;4;4;2;4,71428571428571;5;5;3,75;3,6;4;119
6/15/2023;Lamongan;Female;19;History;2022;No;Yes;No;4;4;4;4;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;2;3;3;2;4;4;2;3,71428571428571;4;4;3,75;2,6;4;98
6/15/2023;Blora;Male;19;Politics;2022;Yes;Yes;No;5;5;4;5;4;4;2;5;5;5;5;5;5;5;3;4;3;2;5;2;5;1;3;3;2;5;5;3;4,14285714285714;5;4,4;3;2,8;5;107
6/15/2023;Surabaya;Female;19;Anthropology;2022;Yes;Yes;No;5;5;5;5;5;5;5;5;5;5;5;5;5;3;5;3;3;3;3;3;5;4;5;5;5;1;5;3;5;5;4,2;3;4,8;3;118
6/15/2023;Madiun;Female;19;Sociology;2022;Yes;Yes;No;5;5;5;5;4;4;4;5;4;5;5;5;5;4;5;4;5;5;5;4;4;3;4;3;4;2;4;3;4,57142857142857;4,75;4,6;4,75;3,6;3;117
6/15/2023;Nabire;Female;18;Midwifery;2022;No;No;No;5;4;3;2;5;4;5;2;5;5;4;4;3;2;3;4;3;2;1;3;4;2;4;3;4;4;4;5;4;4;3,2;2,25;3,4;4;94
6/15/2023;Sidoarjo;Female;19;Law;2022;Yes;Yes;No;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;4;4;5;5;4;5;4;5;5;5;3;5;3;4,85714285714286;5;4,8;4,5;4,8;4;128
